_id,name_en,name_ru,name_uk
2064262,Trubeckaia,Трубецкая,Трубецкая
2064263,Poroshinsk,Порошинская,Порошинская
2064264,Rovnoe,Ровное,Ровное
2064265,Korenovsk,Кореновск,Кореновск
2064266,Eia,Ея,Ея
2064267,Beloglinsk,Белоглинская,Белоглинская
2064268,Peschanokop,Песчанокопская,Песчанокопская
2064269,Razvilnaia,Развильная,Развильная
2064270,Taganr Pas,Таганрог-Пассажирский,Таганрог-Пассажирский
2064271,Gashun,Гашун,Гашун
2064272,Remontnaia,Ремонтная,Ремонтная
2064273,Semichnaia,Семичная,Семичная
2064274,Kuteinikov,Кутейниковская,Кутейниковская
2064275,Izobilnaia,Изобильная,Изобильная
2064276,Salovskii,Саловский,Саловский
2064277,Cimlianskaia,Цимлянская,Цимлянская
2064278,Elmut,Ельмут,Ельмут
2064280,Timashevskaia,Тимашевская,Тимашевская
2064281,Shablievsk,Шаблиевская,Шаблиевская
2064282,Cherevkovo,Черевково,Черевково
2064283,Budennovsk,Буденновск,Буденновск
2064284,Krivenkovs,Кривенковская,Кривенковская
2064285,Hadyjensk,Хадыженская,Хадыженская
2064286,Nikolenkov,Николенково,Николенково
2064290,Armavir Tuapsinskii,Армавир Туапсинский,Армавир Туапсинский
2064295,Zimovniki,Зимовники,Зимовники
2064305,Protoka,Протока,Протока
2064306,Shaumian,Шаумян,Шаумян
2064307,Chehrak,Чехрак,Чехрак
2064310,Georgievsk,Георгиевск,Георгієвськ
2064311,Kuma,Кума,Кума
2064312,Zelenokum,Зеленокумск,Зеленокумск
2064313,Maslov Kut,Маслов Кут,Маслов Кут
2064314,Plakseika,Плаксейка,Плаксейка
2064315,Prohladnaia,Прохладная,Прохолодна
2064316,Kotliarevsk,Котляревская,Котляревская
2064317,Dokshukino,Докшукино,Докшукино
2064318,Nartan,Нартан,Нартан
2064319,Kabardinka,Кабардинка,Кабардинка
2064320,Krymskaia,Крымская,Крымская
2064321,Op 122 Km,,
2064322,Erivanskii,Эриванский,Эриванский
2064323,Uruhskii,Урухский,Урухский
2064324,Arik,Арик,Арик
2064325,Labinskaia,Лабинская,Лабинская
2064326,,Рзд 18 Км,Рзд 18 Км
2064327,Risovyi,Рисовый,Рисовый
2064328,Grishkovsk,Гришковская,Гришковская
2064329,,Пл 104 Км,Пл 104 Км
2064330,Kirpilsk,Кирпильский,Кирпильский
2064331,Loris,Лорис,Лорис
2064332,Rzd  N8,,
2064333,Mamaika,Мамайка,Мамайка
2064335,Uch-Dere,Уч-Дере,Уч-Дере
2064336,Gornyi Voz,Горный Воздух,Горный Воздух
2064337,Lesnaia,Лесная,Лесная
2064338,Vardane,Вардане,Вардане
2064339,Sovhoz,Совхоз,Совхоз
2064340,Lazurn.ber,Лазурный Берег,Лазурный Берег
2064341,Golovinka,Головинка,Головинка
2064342,Vva,Вва,Вва
2064343,Volkonskaia,Волконка,Волконка
2064344,Soloniki,Солоники,Солоники
2064345,Mamed Scel,Мамедова Щель,Мамедова Щель
2064346,Ashe,Аше,Аше
2064347,Golub Dacha,Голубая Дача,Голубая Дача
2064348,Zakordon,Закордонный,Закордонный
2064349,Drujba,Дружба,Дружба
2064352,Sputnik,Спутник,Спутник
2064353,Magri,Магри,Магри
2064354,Dederkoide,Деркой,Деркой
2064355,Iujnyi,Южный,Южный
2064356,Gizel-Der,Гизель-Дере,Гизель-Дере
2064357,Vesna,Весна,Весна
2064358,Kozyrki,Козырьки,Козырьки
2064359,Cipka,Ципка,Ципка
2064360,Mokryi Chaltyr,Мокрый Чалтырь,Мокрый Чалтырь
2064361,Saf'yanovo,Сафьяново,Сафьяново
2064362,Morskoi Chulek,Морской Чулек,Морской Чулек
2064363,Merzhanovo,Мержаново,Мержаново
2064364,Primorka,Приморка,Приморка
2064365,Varenovka,Вареновка,Вареновка
2064366,Bessergenovka,Бессергеновка,Бессергеновка
2064367,Minutka,Минутка,Минутка
2064368,Podkumok,Подкумок,Подкумок
2064369,Belyi Ugol',Белый Уголь,Белый Уголь
2064370,Zolotushka,Золотушка,Золотушка
2064371,Skachki,Скачки,Скачки
2064372,Novopiatigorsk,Новопятигорск,Новопятигорск
2064373,Lermontovskii,Лермонтовский,Лермонтовский
2064374,Mashuk,Машук,Машук
2064375,Millerovo,Миллерово,Міллерево
2064376,Zmeika,Змейка,Змейка
2064378,Rabochii Gorodok,Рабочий Городок,Рабочий Городок
2064379,Rzd Kuleshovskii,Рзд Кулешовский,Рзд Кулешовский
2064380,Izvestiia,Известия,Известия
2064381,Kudepsta,Кудепста,Кудепста
2064382,Ahun,Ахун,Ахун
2064383,Stadion,Стадион,Стадион
2064384,Makopse,Макопсе,Макопсе
2064385,Tuapse-Sort,Туапсе-Сорт,Туапсе-Сорт
2064386,Kirpichnoie,Кирпичное,Кирпичное
2064390,Prochnookop,Прочноокопский,Прочноокопский
2064392,Kocebu,Коцебу,Коцебу
2064395,Dorojkov,Дорожков,Дорожков
2064397,Rogachvskyi,Рогачевский,Рогачевский
2064400,Riajenoe,Ряженое,Ряженое
2064406,Hutorskaia,Хуторская,Хуторская
2064407,Gornyi,Горный,Горный
2064411,Djiginskyi,Джигинский,Джигинский
2064412,Chekon,Чекон,Чекон
2064415,Kafyr-Kumuh,Кафыр-Кумух,Кафыр-Кумух
2064418,Kumtor-Kale,Кумтор-Кале,Кумтор-Кале
2064421,Kaladjinsk,Каладжинская,Каладжинская
2064422,Gospital,Госпиталь,Госпиталь
2064423,Zasovskaia,Засовская,Засовская
2064424,Vladimirsk,Владимирская,Владимирская
2064429,Shuntuk,Шунтук,Шунтук
2064435,Kim,Ким,Ким
2064438,Poimennyi,Пойменный,Пойменный
2064441,Novolodino,Новолодино,Новолодино
2064447,Minaievskyi,Минаевский,Минаевский
2064449,Kurenyi,Куреный,Куреный
2064450,Kr Bumaj,Краснобумажник,Краснобумажник
2064452,Bekeshevskii,Бекешевский,Бекешевский
2064454,Miusskii,Миусский,Миусский
2064467,Ocheretovatyi,Очеретоватый,Очеретоватый
2064481,Kochevanchik,Кочеванчик,Кочеванчик
2064484,Gaidash,Гайдаш,Гайдаш
2064490,Martynovo,Мартыново,Мартыново
2064492,Tanais,Танаис,Танаис
2064496,Gudermes-Zap,Гудермес-Западный,Гудермес-Западный
2064499,Teplovodnyi,Тепловодный,Тепловодный
2064500,Solkushino,Солкушино,Солкушино
2064501,Kalinovskii,Калиновский,Калиновский
2064502,Pavlodolsk,Павлодольский,Павлодольский
2064503,Ekaterinogr,Екатериноградский,Екатериноградский
2064504,Sadon,Садон,Садон
2064505,Selekcion,Селекционная,Селекционная
2064506,Zavodskaia,Заводская,Заводская
2064507,Urvan,Урвань,Урвань
2064508,Shishkino,Шишкино,Шишкино
2064509,Krutyie Peski,Крутые Пески,Крутые Пески
2064510,Mihailovsk,Михайловская,Михайловская
2064516,Kr.derevnia,Красная Деревня,Красная Деревня
2064522,Papas,Папас,Папас
2064525,Ullubievo,Уллубиево,Уллубиево
2064528,Uitash,Уйташ,Уйташ
2064534,Almalo,Алмало,Алмало
2064536,Peltievsk,Пельтиевский,Пельтиевский
2064538,Bystryi,Быстрый,Быстрый
2064540,Sulak,Сулак,Сулак
2064542,Bairam,Байрам,Байрам
2064543,Batashevskyi,Баташевский,Баташевский
2064545,Gerzel-Aul,Герзель-Аул,Герзель-Аул
2064547,Istisu,Истису,Истису
2064550,Gazyr,Газырь,Газырь
2064551,Nikol.balk,Николина Балка,Николина Балка
2064552,Predugoln,Предугольная,Предугольная
2064553,Meliorativ,Мелиоративный Рзд,Мелиоративный Рзд
2064554,Sal Rzd,Сал Рзд,Сал Рзд
2064555,Veselyi,Веселый Рзд,Веселый Рзд
2064556,Amta Rzd,Амта Рзд,Амта Рзд
2064557,Hutuny Rzd,Хутуны Рзд,Хутуны Рзд
2064558,Sheptuhovka,Шептуховка,Шептуховка
2064559,Kugei,Кугей,Кугей
2064561,Usovo,Усово,Усово
2064562,Krasnovka,Красновка,Красновка
2064563,Suturmino,Сутурмино,Сутурмино
2064564,Chebotovka,Чеботовка,Чеботовка
2064565,St Stanica,Старая Станица,Старая Станица
2064566,Tarasovka,Тарасовка,Тарасівка
2064567,V.petrovsk,Васильево-Петровская,Васильево-Петровская
2064568,Glubokaia,Глубокая,Глибока
2064569,Pogorelovo,Погорелово,Погорелово
2064570,Kamenskaia,Каменская,Каменьска
2064572,Pleshakovo,Плешаково,Плешаково
2064573,Zamchalovo,Замчалово,Замчалове
2064574,Zapovednaia,Заповедная,Заповедная
2064575,Gukovo,Гуково,Гуково
2064576,Gnilovskaia,Гниловская,Гниловская
2064577,Repnaia,Репная,Репная
2064578,Vasilevsk,Васильевский,Васильевский
2064579,Boguraevo,Богураево,Богураево
2064580,B Kalitva,Белая Калитва,Белая Калитва
2064581,Kakichev,Какичев,Какичев
2064582,Grachi,Грачи,Грачи
2064583,Jirnov,Жирнов,Жирнов
2064584,Bystrorech,Быстрореченская,Быстрореченская
2064585,Tacinskaia,Тацинская,Тацинская
2064586,Bejency,Беженцы,Беженцы
2064587,Valkovo,Вальково,Вальково
2064588,Morozov Iuj,Морозовская-Южная,Морозовская-Южная
2064589,Hlopovskii,Хлоповский,Хлоповский
2064590,Kovylkin,Ковылкин,Ковылкин
2064591,Kumshalek,Кумшалек,Кумшалек
2064592,Cherkasskaia,Черкасская,Черкасская
2064593,Pervomaiskaia,Первомайская,Первомайская
2064594,Viazovyi,Вязовый,Вязовый
2064596,Malchevsk,Мальчевская,Мальчевская
2064600,Taganrog 2,Таганрог 2,Таганрог 2
2064602,Diatkino,Дяткино,Дяткино
2064603,Chertkovo,Чертково,Чертково
2064605,Lihaia,Лихая,Лиха
2064609,Kare.122K,Карьер 122 Км Рзд,Карьер 122 Км Рзд
2064610,Morozovsk,Морозовская,Морозовская
2064611,Dorogovski,Дороговский,Дороговский
2064615,Zaichikovo,Зайчиково,Зайчиково
2064617,Mechetnyi,Мечетный,Мечетный
2064618,Bojkovskaia,Божковская,Божковская
2064620,Mechetnovskii,Мечетновский,Мечетновский
2064621,Chapaevka R,Чапаевка Ростовская,Чапаевка Ростовская
2064622,Psyj,Псыж,Псыж
2064623,Krasnodone,Краснодонецкая,Краснодонецкая
2064624,Chilipsi,Чилипси,Чилипси
2064627,Kievskii,Киевский,Киевский
2064631,Riadovoi,Рядовой,Рядовой
2064633,Zakan,Закан,Закан
2064634,Fanagoriis,Фанагорийская,Фанагорийская
2064640,Aksai,Аксай,Аксай
2064643,Manych,Маныч,Маныч
2064644,Karmalinov,Кармалиновский,Кармалиновский
2064648,Kara-Bagly,Кара-Баглы,Кара-Багли
2064651,Chinary,Чинары,Чинары
2064656,Dvubratsk,Двубратский Рзд,Двубратский Рзд
2064662,Psekups,Псекупс,Псекупс
2064664,Zverevskaia,Зверевская,Зверевская
2064666,Tihonkii,Тихонький,Тихонький
